"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"5a13ed3546d3b4e0209945c4030c8bb0","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium",NA
"d3bead3524ed375c2bfda442c931dafb","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium",NA
"0db5d53458bf68ab4f3ca669bff9b5f3","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","adolescentis"
"8d29a4b0e2aa4632d98d3b302ea9ef31","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium",NA
"3835f3e6bc17528006b4c3814ae1897c","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Alloscardovia",NA
"73222207c9aa1ada3b05d5f5efa4eec0","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Alloscardovia",NA
"c923452b33486305ab14c575b69113f4","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae",NA,NA
"775edd4f30f248aee73a3703716c809b","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae",NA,NA
"25d1232b636c9951b58814d31052467f","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Gardnerella",NA
"32e08fcb99657d7c50f0839945b1110a","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Gardnerella",NA
"d34ee30738abea96139bafc1b1e5e8cc","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Gardnerella",NA
"ae4b24c3192a2072cc2750d51cc0cd49","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae",NA,NA
"37eb4a8834c073070113cb558e1e7a65","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae",NA,NA
"ebdc603477df06179adc333ede1f6a32","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Scardovia",NA
"8dfc6458e03fc189de2974e6a91852d9","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Scardovia",NA
"b7a5f6146c591dfda49f490ee54466b9","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Scardovia",NA
"e821dbf0541ceedb46c87d9d3abbe2d1","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales",NA,NA,NA
"5d06dcb2b97143b4ff6aede5e45bb243","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae",NA,NA
"ff8b9a41a3ee279b1c41fc9cc97c3ecf","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales",NA,NA,NA
"1a3e675222124c4d2c98ebae351c4a01","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales",NA,NA,NA
"644936386519224c503d3730e107cb3b","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Kineosporiaceae","Kineosporia",NA
"a131c6a6abf1dd2a59ed5734b1f61940","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Kineosporiaceae",NA,NA
"fe96e21545653acb896da3e59c6bbf1c","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Kineosporiaceae","Kineococcus",NA
"b4e71b220bfd30499495c137c42f9f33","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micromonosporaceae","Pilimelia",NA
"6e37853b87613b1b8a44f0780ca7529d","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micromonosporaceae",NA,NA
"a0a430e6d840238e383f7b61852428fd","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micromonosporaceae","Couchioplanes",NA
"4c8cfb84f241c7588c233ecfc1523689","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Streptomycetaceae","Streptomyces",NA
"300595736a2f4503d3da6501126e2966","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardiopsaceae","Nocardiopsis",NA
"9f0587172fa283c5a3db2a311f720420","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Streptosporangiaceae",NA,NA
"8f7351b88293451571e8fdb902c26462","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Streptomycetaceae","Streptomyces",NA
"c694d33f8bda2cd76b09f309f4af318a","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Streptomycetaceae","Streptomyces",NA
"04e0f1985e5c38313947f52d0e9a298f","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","Pseudonocardia",NA
"168a3c8cedc2fe74f61fcbedfd5f4b1d","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","Actinomycetospora",NA
"f476fc85c16a56efef332dcb1ae9d852","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","Actinomycetospora",NA
"f90f7eae39f7677d971b3e3bf07cd93c","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","Actinomycetospora",NA
"e93a47e8faa2812d0befcd9c7dcb9834","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","Pseudonocardia",NA
"e168fcc82e24e0b1cd71309c67f7833a","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","Pseudonocardia",NA
"1f0402fde97f814e7b3bc24ef15b6b90","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","Pseudonocardia",NA
"841e9fb24fcd9fd4451b3156ecfbafa2","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","Pseudonocardia",NA
"721fbba840df625e8aaf457867ba78a3","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales",NA,NA,NA
"6c3a9e3b2e4fc0b1fbc1eecebfdfdbb4","Bacteria","Actinobacteria","Actinobacteria",NA,NA,NA,NA
"e59bcb726f3d08dda5493b5c49a52004","Bacteria","Actinobacteria","Actinobacteria",NA,NA,NA,NA
"2a9f4ff55d91c9037ad369f6da0ef21b","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","ACK-M1",NA,NA
"10d5606d3e4b49fc5ab032f7936670f1","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","ACK-M1",NA,NA
"734c887f36a789cc8f09f33d7f7f8199","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","ACK-M1",NA,NA
"b1b72e91200e6d69d99c4f01202e88ab","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales",NA,NA,NA
"17b5ddc2e51e606254cf9ae68f47102d","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales",NA,NA,NA
"ba0d702403d801b30b23f1fcaea8f69d","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales",NA,NA,NA
"f187c438f6741cea572a70373a03e825","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales",NA,NA,NA
"7acadf70632a00acede0462f46e2c358","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales",NA,NA,NA
"4a43f53545deca391cb9dadedb060e8d","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales",NA,NA,NA
